om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,fc,date_tim,hour,year,length,width,cas,area_pth,ma,ed,id,total_pp,total_ml,ml_und18,ml18t44,ml45t64,ml_ovr65,totl_fml,fml_un18,fml1844,fml4564,fml_ov65,white,black,ttl_hsn_u,mobl_hms,mdn_incm,pop_d,pop_under18,pop18to44,pop45to64,PopOver65
150,1997,3,"01",1997/03/01,14:20:00,3,AR,5,4,4,100,6,0,0,33.9,-93.33,34.15,-93.02,27,1053,0,1997/03/01 20:20:00+00,14,1997,43452.18,756.23098888299,106,32859885.0505217,Mar,3220263271401.73,251,827.331689895587,393.703034793631,104.268653640921,162.646779656049,76.0440748438729,56.5987528832612,433.628655101956,93.1811239045431,170.013158605681,87.2638486669807,77.3152976942779,549.330297832315,254.771200006063,378.2380124511,51.4389570968433,38623.7517625498,25.1775588570555,197.449777545464,332.65993826173,163.307923510854,133.914050577539
153,1997,3,"01",1997/03/01,14:39:00,3,AR,5,6,3,5,0,0,0,35.07,-92.02,35.22,-91.88,13,100,0,1997/03/01 20:39:00+00,14,1997,20921.42,71.8168080610627,5,1502509.60450488,Mar,129934179395.371,252,22.2586911670787,11.3314690798703,3.1258003745453,4.10866909920105,2.79135977560057,1.18920892065523,10.9272220872085,2.82030717712225,4.18594970910836,2.72930277435049,1.3080933364955,21.5955075552004,0.191147207645671,8.92343739134071,3.01872053535139,52305.0424749747,14.8143420184084,5.94610755166755,8.29461880830941,5.52066254995106,2.49730225715074
151,1997,3,"01",1997/03/01,14:47:00,3,AR,5,7,4,11,0,0,0,34.15,-93,34.37,-92.68,24,527,0,1997/03/01 20:47:00+00,14,1997,38624.16,378.4745784818,11,14618262.6752136,Mar,1432587311620.73,253,335.791910569733,160.099661593226,41.9260430526661,57.9008482717718,35.7368300463016,26.6420294797565,175.692248976507,39.5606902805322,60.5227916068832,38.1001644780896,35.4025133537326,289.525160102735,36.5696921156093,152.429674470199,15.27205992205,45597.8929328098,22.9707125963125,81.4867333331983,118.423639878655,73.8369945243911,62.0445428334892
167,1997,3,"01",1997/03/01,15:23:00,3,AR,5,10,2,14,0,0,0,35.4,-91.63,35.45,-91.58,4,150,0,1997/03/01 21:23:00+00,15,1997,6437.36,107.725212091594,14,693465.971309944,Mar,45719236732.8847,254,8.2181757430869,4.05217888960747,1.04713605588438,1.53745286744916,0.946338047458653,0.52085333623536,4.16599685347943,1.08751534409544,1.47661509102369,0.982593656663746,0.619671344276477,8.14320143589963,0.005434967232133,3.51625389012513,1.12389643739988,37723.0388164289,11.8508709628,2.13465139997981,3.01406795847285,1.9289317041224,1.14052468051184
156,1997,3,"01",1997/03/01,15:25:00,3,AR,5,11,4,40,10,0,0,34.52,-92.52,34.65,-92.35,14,1407,0,1997/03/01 21:25:00+00,15,1997,22530.76,1010.46248941915,50,22766487.8381054,Mar,2231112022794.53,255,5600.96432415007,2671.93617244057,866.450633481979,1099.39526796656,514.839854604662,189.557518592178,2929.0281517095,865.946852910566,1251.64836840619,579.091546226226,234.034281961706,3333.19829436405,2086.30282804238,2182.00599393536,389.382416939769,56953.6277642194,246.017934956812,1732.39748639255,2351.04363637275,1093.93140083089,423.591800553884
168,1997,3,"01",1997/03/01,15:25:00,3,AR,5,12,2,30,2,0,0,35.43,-91.58,35.55,-91.5,8.5,1053,0,1997/03/01 21:25:00+00,15,1997,13679.39,756.23098888299,32,10344778.6270161,Mar,682016713962.808,256,86.9800296274445,43.5410729218649,11.1330004187562,15.6437986525685,11.4311436081273,4.95469338757998,43.4389567055796,10.7695235433616,15.2173327417119,11.7819118127134,6.04862546262555,85.2749057393322,0.290625296998106,37.7689539064559,11.3640150771677,36356.1060407236,8.40810932389509,21.9025239621179,30.8611313942804,23.2130554208408,11.0033188502055
158,1997,3,"01",1997/03/01,15:30:00,3,AR,5,13,1,1,0,0,0,35.33,-92.95,35.42,-92.87,7.5,200,0,1997/03/01 21:30:00+00,15,1997,12070.05,143.633616122125,1,1733664.92827486,Mar,85226625393.4212,257,28.0353413647914,14.146428985949,3.82681798041043,5.49246477208918,3.12168335367921,1.53961194836518,13.8889123788425,4.05802949751667,5.39474302904061,2.99227367325676,1.60971711043339,27.278360062864,0.038423049522133,11.1055873649461,3.52747727494779,40721.4912,16.1711417861403,7.8848474779271,10.8872078011298,6.11395702693597,3.14932905879857
159,1997,3,"01",1997/03/01,15:38:00,3,AR,5,16,2,1,0,0,0,35.38,-92.85,35.47,-92.73,8,880,0,1997/03/01 21:38:00+00,15,1997,12874.72,631.987910937352,1,8136667.39670334,Mar,536439044332.514,258,78.0242028752722,39.0379483489907,10.0605254394036,13.0713238321582,9.82772065205491,5.84463642041728,38.9862545262815,9.61980623016472,13.2257992323014,9.97062701510431,6.40376405366786,73.165959265526,3.83997147409272,35.2619163955724,8.91002414547989,43601.4558181992,9.58920883344508,19.6803316695683,26.2971230644595,19.7983476671592,12.2484004740851
161,1997,3,"01",1997/03/01,15:41:00,3,AR,5,17,4,180,5,0,0,34.62,-92.35,34.75,-92.2,11,1407,0,1997/03/01 21:41:00+00,15,1997,17702.74,1010.46248941915,185,17887954.72994,Mar,1753016589338.56,259,2745.96278307711,1299.93358715051,393.621742580894,480.508667954882,280.463320351604,157.534377341683,1446.0291959266,394.134249550909,506.497179179187,317.749310080725,215.453936037223,1049.9206489482,1643.3253585107,1197.32679984594,173.353071243277,34885.1037182225,153.509041393147,787.755992131804,987.005847134069,598.212630432328,372.988313378905
170,1997,3,"01",1997/03/01,15:42:00,3,AR,5,18,2,30,1,0,0,35.6,-91.37,35.82,-91.03,23,880,0,1997/03/01 21:42:00+00,15,1997,37014.82,631.987910937352,31,23392918.7655221,Mar,1542262252455.98,260,578.549857141398,267.309734118436,72.0897464558995,93.107841832182,61.9387584733075,44.3257484812258,311.240123022961,73.3835829792725,100.899717839197,68.9600162377345,63.8444448425786,458.170225094731,114.05076092414,261.915966110891,19.9444172145626,35200.5303732011,24.7318371401391,145.473329435172,194.007559671379,130.898774711042,108.170193323804
677,1997,3,"01",1997/03/01,16:02:00,3,AR,5,21,2,3,0,0,0,34.87,-91.98,34.88,-91.97,2.3,100,0,1997/03/01 22:02:00+00,16,1997,3701.482,71.8168080610627,3,265828.622335478,Mar,17525707414.2725,261,2.17618447085014,1.10783286410483,0.324671655449631,0.427297807402616,0.25300060249405,0.083429033147671,1.06835160674531,0.3111901256339,0.446520732306708,0.236350496763172,0.093724017652389,2.08370874270244,0.040646204702858,0.829917843846568,0.275504646570299,58062.754865631,8.1864189481589,0.635861781083531,0.873818539709324,0.489351099257222,0.17715305080006
669,1997,3,"01",1997/03/01,16:19:00,3,AR,5,23,3,2,0,0.03,0,35.83,-90.98,35.88,-90.92,5,200,0,1997/03/01 22:19:00+00,16,1997,8046.7,143.633616122125,2,1155776.61884991,Mar,99949368765.6703,262,8.96903436611872,4.4352001816839,1.25480214958734,1.7636097938264,0.984443459214024,0.4244068330429,4.53383418443483,1.24241109836277,1.76180914090008,0.993036430447771,0.544515460737443,8.7637184198335,0.059834893727003,3.74175764926989,0.653601320173797,41557.5486,7.76017979585334,2.49721324795011,3.52541893472648,1.9774798896618,0.968922293780343
679,1997,3,"01",1997/03/01,16:40:00,3,AR,5,25,3,2,0,0.5,0,35.93,-90.9,35.97,-90.87,5,200,0,1997/03/01 22:40:00+00,16,1997,8046.7,143.633616122125,2,1155776.61884991,Mar,99949368765.6703,263,3.45145558489572,1.72540179949505,0.415155301532028,0.619968977963106,0.422484403084757,0.245890180437919,1.72605378540067,0.480657091579182,0.612159078623566,0.400530477935412,0.254610073739748,3.42366532728696,0,1.44240047091302,0.20730264648531,40729.3701,2.98626527704826,0.89581239311121,1.23212805658667,0.823014881020169,0.500500254177667
671,1997,3,"01",1997/03/01,16:45:00,3,AR,5,26,3,5,1,0.5,0,35.98,-90.83,36.2,-90.35,15,200,0,1997/03/01 22:45:00+00,16,1997,24140.1,143.633616122125,6,3467329.85654972,Mar,299848106297.011,264,100.511120409078,49.9192438100366,13.0445889723263,19.3845132127641,12.1294026942179,5.05510187750463,50.5918765990415,13.1410292027009,19.5205690918761,12.06655629186,6.16935906582819,97.6633767650466,0.026213733958829,40.8025553002797,10.2855773824253,42606.1350567907,28.9880468739409,26.1856181750271,38.9050823046402,24.1959589860779,11.2244609433328
675,1997,3,"01",1997/03/01,19:00:00,3,TN,47,20,4,15,1,2,0,35.95,-89.67,36.12,-89.18,15,200,0,1997/03/02 01:00:00+00,19,1997,24140.1,143.633616122125,16,3467329.85654972,Mar,339797749435.658,265,485.66593757481,225.196979371912,58.7459357485193,88.585215339155,50.0759319080181,31.2704158979647,260.468958202898,60.3986518480606,93.854173804816,54.3584935811477,48.3771194471284,431.123934221421,48.5970157031433,217.427405000104,8.80506207338914,48030.7398398386,140.069147634569,119.14458759658,182.439389143971,104.434425489166,79.6475353450931
65,1997,3,"13",1997/03/13,16:12:00,3,GA,13,3,1,1,0,0.75,0,32.47,-84.95,32.58,-84.85,9.3,150,0,1997/03/13 22:12:00+00,16,1997,14966.862,107.725212091594,1,1612308.38329562,Mar,79260761615.8817,266,1004.5182019505,469.569851325913,127.749511999509,185.960528862707,105.075358648514,56.2409346895971,534.948350624589,120.414562571069,202.810806706163,124.023513846083,82.2429846268612,583.040276511104,378.302539507011,408.984654215623,4.3983763247352,70379.0784315995,623.031060532743,248.164074570578,388.771335568869,229.098872494597,138.483919316458
649,1997,3,"28",1997/03/28,18:04:00,3,KY,21,15,3,14,1,1.4,0,37.37,-85.92,37.43,-85.77,9,1200,0,1997/03/29 00:04:00+00,18,1997,14484.06,861.801696732752,15,12482387.483579,Mar,1079453182669.24,267,146.347904499983,72.3879937757746,19.6000955237368,27.6608219277574,16.2215553658179,8.79029173416763,73.959910724208,19.8767985291736,28.1705562619815,15.3225516092053,10.7052335481425,144.198608441384,1.14817668792458,63.6755234107378,15.4191529663712,35492.0658526814,11.7243519873509,39.4768940529105,55.8313781897389,31.5441069750232,19.4955252823101
650,1997,3,"28",1997/03/28,18:22:00,3,KY,21,17,3,1,0,3,0,37.43,-85.78,37.45,-85.75,2,1200,0,1997/03/29 00:22:00+00,18,1997,3218.68,861.801696732752,1,2773863.88523977,Mar,239878485037.609,268,54.4372026553938,27.0907233199709,7.13239227889913,9.65636107566142,6.40679843054392,3.79295711561034,27.3464793354229,6.77126404934996,9.78734261689784,6.38547467775119,4.50461241068006,52.8765923823529,0.458492587812375,23.7532142565642,4.91818628509036,43142.9092978566,19.6250446696624,13.9036563282491,19.4437036925593,12.7922731082951,8.29756952629039
94,1997,3,"28",1997/03/28,19:15:00,3,KY,21,22,2,6,1,3,0,37.18,-85.32,37.22,-85.08,10,200,0,1997/03/29 01:15:00+00,19,1997,16093.4,143.633616122125,7,2311553.23769981,Mar,152397455776.282,269,31.7548759070149,15.9228282571566,4.16926176702872,5.81828499326621,3.76170884601835,1.99755953237041,15.8320476498583,4.03938116814803,5.92835312266454,3.81844645309604,2.22188002442262,31.337308866791,0.34105143132152,14.3178166689719,4.06432151191956,34469.4292802173,13.7374624945319,8.20864293517675,11.7466381159308,7.58015529911439,4.21943955679303
651,1997,3,"28",1997/03/28,19:15:00,3,KY,21,21,3,7,0,1,0,36.88,-85.72,37.03,-85.45,15,500,0,1997/03/29 01:15:00+00,19,1997,24140.1,359.084040305313,7,8668324.64137429,Mar,749620265742.527,270,136.960158161641,66.5719438643998,16.3008603146482,25.8908572471395,15.5309868177211,9.11963033681501,70.3882142972416,16.5815759747123,26.396816435952,15.8044584389199,11.3349725957334,133.173230890838,1.54826078424375,61.6673470179986,15.3628525338681,32046.1238124318,15.8000725431907,32.8824362893605,52.2876736830915,31.335445256641,20.4546029325484
102,1997,3,"28",1997/03/28,21:55:00,3,TN,47,26,2,2,0,0.25,0,36.37,-85.33,36.4,-85.22,5.9,440,0,1997/03/29 03:55:00+00,21,1997,9495.106,315.993955468676,2,3000396.10253436,Mar,197811897597.615,271,124.521133748164,59.5527187517807,13.9522907755073,21.4983016878734,14.840314003475,9.66918559517691,64.9684149963835,12.4476333978615,22.5381035582315,16.6890449312881,12.8862597987505,123.18096206864,0.552392861539087,57.7456891041451,10.9235177718378,36654.8829132401,41.5015649577016,26.3999241733688,44.0364052461049,31.5293589347631,22.5554453939274
680,1997,3,"29",1997/03/29,00:10:00,3,TN,47,29,3,44,0,45,0,35.05,-85.32,35.05,-85.18,8,100,0,1997/03/29 06:10:00+00,0,1997,12874.72,71.8168080610627,44,924621.295079925,Mar,79959495012.5362,272,729.088864056154,337.674413016598,77.6693089936657,150.310384161795,66.3412269781024,48.7364472549057,391.414451039556,73.1776246176276,156.608140378693,78.3665600046999,77.8791716666645,211.41085063053,505.519211756666,318.082378279808,2.58159911113769,38331.5501585938,788.527008771879,150.846933611293,306.918524540488,144.707786982802,126.61561892157
681,1997,3,"29",1997/03/29,00:30:00,3,TN,47,30,3,50,0,3.2,0,35.15,-84.9,35.15,-84.9,4,100,0,1997/03/29 06:30:00+00,0,1997,6437.36,71.8168080610627,50,462310.647539962,Mar,39979747506.2681,273,0.150705037257496,0.07677632825873,0.020005024475272,0.030299442106043,0.01843335571497,0.007527660950018,0.073928708998766,0.017293679483796,0.030144321548475,0.01843753020921,0.008564022769712,0.146612401172763,0.001106152785185,0.06126916249253,0.012854816558918,55912.2265,0.32598218980987,0.037298703959068,0.060443763654518,0.03687088592418,0.01609168371973
731,1997,4,"10",1997/04/10,20:35:00,3,TX,48,43,1,1,1,0.03,0,33.48,-101.12,33.48,-101.12,0.2,50,0,1997/04/11 01:35:00+00,20,1997,321.868,35.9084040305313,2,11557.7661884991,Apr,568177502.622808,274,0.00247511651737,0.001150262924775,0.000331803244589,0.00039238932275,0.000251576903536,0.000183625992855,0.001324853592595,0.000375401624642,0.000419785757112,0.00028113344754,0.000239400224345,0.001858258985955,0.000111157597033,0.00133968094456,0.000159470136833,37443.1764,0.214151807278551,0.000707204869231,0.000812175079862,0.000532710351076,0.0004230262172
140,1997,4,"22",1997/04/22,14:53:00,3,AL,1,8,2,10,0,2.2,0,34.47,-85.9,34.52,-85.85,5,220,0,1997/04/22 19:53:00+00,14,1997,8046.7,157.996977734338,10,1271354.2807349,Apr,83818600676.9553,275,59.6478619466424,28.0880210113706,7.02132427626282,11.486116264906,6.2511900414959,3.46008914146056,31.5598409352717,7.40970229007443,11.8469250127528,7.51201775756829,4.66049716212152,57.715693456476,0.240768061534053,25.0932631712894,5.40741564118268,40832.0528506692,46.9167901115363,14.4310265663373,23.3330412776588,13.7632077990642,8.12058630358208
658,1997,4,"22",1997/04/22,16:10:00,3,GA,13,6,0,3,0,0.1,0,34.65,-84.92,34.65,-84.92,0.7,50,0,1997/04/22 21:10:00+00,16,1997,1126.538,35.9084040305313,3,40452.1816597467,Apr,1555809022.89565,276,0.032829523177767,0.016738975451899,0.005336421425421,0.007222054559348,0.003313281526497,0.000787480955908,0.016090547725868,0.004641705594534,0.007297702467933,0.003249271353798,0.000981605294328,0.031112385214534,0.000256785175255,0.01226086575779,0.007375942270032,50164.1057,0.811563723655358,0.009978127019955,0.014519757027281,0.006562552880295,0.001769086250236
659,1997,4,"22",1997/04/22,16:18:00,3,GA,13,7,0,3,0,0.1,0,34.88,-84.37,34.88,-84.37,0.4,40,0,1997/04/22 21:18:00+00,16,1997,643.736,28.7267232244251,3,18492.4259015985,Apr,711226981.895152,277,0.0292238875327,0.013847280026842,0.003091223293114,0.004681181638902,0.00366341997396,0.002499060955672,0.015376607505857,0.003146208943246,0.004835901153284,0.003924830814441,0.00338206076008,0.028706711068378,2.9236511327e-05,0.015269614362678,0.002296684202871,42729.3019,1.58031659492408,0.00623743223636,0.009517082792186,0.007588250788401,0.005881121715752
108,1997,4,"22",1997/04/22,20:10:00,3,SC,45,7,1,2,0,0,0,33.85,-79.93,33.85,-79.92,0.5,200,0,1997/04/23 01:10:00+00,20,1997,804.67,143.633616122125,2,115577.661884991,Apr,5681775026.22808,278,3.5986721748252,1.72022439313831,0.523504543239057,0.645809225313631,0.401877726436319,0.15513368559583,1.87844778168689,0.490756695505902,0.719733311844197,0.433460233223065,0.228396753667197,2.51697403179494,1.01647145562019,1.41430445284234,0.511927755850797,42089.46,31.1363988173266,1.01426123874496,1.36554253715783,0.835337959659384,0.383530439263027
214,1997,4,"22",1997/04/22,21:25:00,3,SC,45,8,1,1,0,0.02,0,33.83,-79.05,33.83,-79.05,0.3,20,0,1997/04/23 02:25:00+00,21,1997,482.802,14.3633616122125,1,6934.65971309944,Apr,340906501.573685,279,0.050191646239596,0.021847573541729,0.006818107754131,0.008723256515066,0.004345726247336,0.002683633206831,0.028344072697867,0.007627173645616,0.011038028847433,0.00509156080351,0.003864159219674,0.026421129861615,0.02093519851801,0.022309493786136,0.000408089366061,36086.4263,7.23779512133594,0.014445281399747,0.019761285362499,0.009437287050846,0.006547792426505
412,1997,4,"23",1997/04/23,07:40:00,3,FL,12,22,0,1,0,0.15,0,28.55,-82.45,28.55,-82.45,1,10,0,1997/04/23 12:40:00+00,7,1997,1609.34,7.18168080610627,1,11557.7661884991,Apr,444516863.68447,280,0.001033752622905,0.000504034786387,0.000125491328689,0.000166157310562,0.000129468628914,8.4887383444e-05,0.000529717836517,0.000127067153404,0.000176581442422,0.000123924559103,0.000100174816366,0.000968620246352,2.917542125e-05,0.000484530287226,0.000218788715083,43314.5644,0.0894422508679636,0.000252558482093,0.000342738752984,0.000253393188017,0.00018506219981
419,1997,4,"28",1997/04/28,09:55:00,3,FL,12,39,0,1,0,0.5,0,27.98,-82.47,27.98,-82.47,2.7,50,0,1997/04/28 14:55:00+00,9,1997,4345.218,35.9084040305313,1,156029.843544737,Apr,6000977659.74035,281,1.6518148206214,0.760876037812519,0.143258952652385,0.322865713040529,0.170154604223743,0.134737344547605,0.890938782808877,0.179756004382898,0.331108670412736,0.167689336779497,0.202244194582002,1.34397564447263,0.199582813283146,0.767862926532675,0.003305810064737,49025.9525,10.5865312884697,0.323014957035283,0.653974383453265,0.33784394100324,0.336981539129607
682,1997,4,"30",1997/04/30,12:15:00,3,MO,29,1,1,1,0,0.2,0,40,-91.72,40.15,-91.52,15,100,0,1997/04/30 17:15:00+00,12,1997,24140.1,71.8168080610627,1,1733664.92827486,Apr,85226625393.4212,282,21.4384719506259,10.3523879146145,2.62294558715277,4.47117786053466,1.99137776036417,1.41076951575554,11.0860840360114,2.39900363142104,4.63047354832817,2.01004610856929,1.90267793850026,20.6856463754315,0.396494060516168,8.50506884906636,1.24146061816925,44447.4880109544,12.3659835306001,5.02194921857381,9.10165140886283,4.00142386893347,3.3134474542558
713,1997,4,"30",1997/04/30,13:55:00,3,IL,17,10,1,2,0,0.45,0,40.63,-90.17,40.7,-90.1,7,100,0,1997/04/30 18:55:00+00,13,1997,11265.38,71.8168080610627,2,809043.633194934,Apr,39772425183.5966,283,6.51931194042154,3.31912249431676,0.792163246318219,1.12505954856891,0.861941312117378,0.538759124231737,3.20018944610478,0.732595716271497,1.13142828427814,0.803411036510015,0.533953672125647,6.4042458916049,0.0095941046441,2.68572479687741,0.172801085106434,56201.0604,8.058047394399,1.52475896258972,2.25648783284705,1.66535234862739,1.07271279635738
708,1997,4,"30",1997/04/30,14:15:00,3,IL,17,14,0,1,0,0,0,40.5,-89.73,40.5,-89.73,0.5,50,0,1997/04/30 19:15:00+00,14,1997,804.67,35.9084040305313,1,28894.4154712476,Apr,1111292159.21118,284,0.012102250067525,0.006281343873742,0.001511263456772,0.002264693507571,0.001765733107165,0.000660353585157,0.005820906193783,0.00142809288094,0.002185376697181,0.001656677056041,0.000630059776697,0.011867622064712,0,0.005240415690083,2.9187991673e-05,73538.7644,0.418843913958659,0.002939356337712,0.004450070204752,0.003422410163206,0.001290413361854
147,1997,5,"02",1997/05/02,17:40:00,3,GA,13,11,1,3,1,0.1,0,34.8,-85.37,34.87,-85.3,10,100,0,1997/05/02 22:40:00+00,17,1997,16093.4,71.8168080610627,4,1155776.61884991,May,56817750262.2808,285,63.3195043983387,31.0886913766581,8.31137202034995,12.6373549918696,6.94092899163795,3.15265905544307,32.2308130216807,8.27106339723556,12.7700411029596,7.38232840586201,3.85375643298107,60.769207609473,1.94999673241092,24.9126943393747,4.77874856553007,52618.3040749111,54.7852442813274,16.5824354175855,25.4073960948291,14.3232573975,7.00641548842414
